name,category,osm_type,osm_id,latitude,longitude,map_link,map_preview_link,address,summary,alignment_to_downtown_perks,operating_hours,contact_phone,contact_email,website,specials,deals_offers,events_available,source,last_enriched_utc
311 W 5th ST Unit: 806,Residential Property,legends_property,311-w-5th-st-unit-806-austin-tx-78701-4495763,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST # 806,"NEW PRICE and ONE MONTH FREE! Perfectly located and fully furnished luxury lease in the Plaza Lofts downtown Austin with city and hill country views. The location is ideal for this north-facing 1BD | 1BA condo in the heart of downtown Austin, Texas, within walking distance to din","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $3,575.00/MONTH | MLS: 4495763",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 1003,Residential Property,legends_property,311-w-5th-st-unit-1003-austin-tx-78701-7389828,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST # 1003,"Welcome to exceptional luxury in the exclusive Plaza Lofts with this privately listed 2 bed, 2.5 bath condo. Incredibly rare in Austin's residential highrises, this unit provides a private elevator that delivers you directly into the space. Once you step inside, this gorgeous ope","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $11,500.00/MONTH | MLS: 7389828",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST W Unit: 902,Residential Property,legends_property,311-w-5th-st-w-unit-902-austin-tx-78701-1046145,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST W Unit: 902,"Landlord Says Lease It | New Price and Available Now! This exquisite Southwest-facing 2BD | 2BA corner loft condo overlooks Republic Square Park. Fully furnished and turnkey, with beautiful city views and gorgeous sunsets! Available November 1st for lease in the exclusive Plaza L","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $8,500.00/MONTH | MLS: 1046145",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
"311 W 5TH ST, #902",Residential Property,legends_property,311-w-5th-st-902,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500","311 W 5TH ST, #902","The primary bedroom includes a fabulous antique French bedroom suite, once owned by '30s glamour star Jean Harlow. The guest room also consists of modern and antique furnishings with new cloud-comfort king-size beds&mdash;each with a full bath clad in natural stone, closet system","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $10,000.00/MONTH",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
800 Brazos ST Unit: 1002,Residential Property,legends_property,800-brazos-st-unit-1002-austin-tx-78701-4709810,30.269832,-97.741033,https://www.openstreetmap.org/?mlat=30.269832&mlon=-97.741033#map=18/30.269832/-97.741033,"https://www.google.com/maps/search/?api=1&query=30.269832,-97.741033",800 Brazos ST Unit: 1002,"Welcome to the heart of Austin! This stunning, fully furnished 1 bed, 1 bath unit offers the perfect combination of urban living and city views. Situated in a prime location, this unit boasts the convenience of having everything within walking distance, making it an ideal choice","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $2,550.00/MONTH | MLS: 4709810",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
1212 Guadalupe ST Unit: 701,Residential Property,legends_property,1212-guadalupe-st-unit-701-austin-tx-78701-3577230,30.275933,-97.744106,https://www.openstreetmap.org/?mlat=30.275933&mlon=-97.744106#map=18/30.275933/-97.744106,"https://www.google.com/maps/search/?api=1&query=30.275933,-97.744106",1212 Guadalupe ST Unit: 701,"Downtown Austin's finest living experience! This fully furnished lease offers an exceptional opportunity to reside in a modern 2 bed, 2 bath corner unit with dramatic views of the Capitol. This prime location perfectly blends luxury, convenience, and breathtaking views. Additiona","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $3,250.00/MONTH | MLS: 3577230",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
800 Brazos ST Unit: 1007,Residential Property,legends_property,800-brazos-st-unit-1007-austin-tx-78701-5360374,30.269832,-97.741033,https://www.openstreetmap.org/?mlat=30.269832&mlon=-97.741033#map=18/30.269832/-97.741033,"https://www.google.com/maps/search/?api=1&query=30.269832,-97.741033",800 Brazos ST Unit: 1007,"Welcome to this beautiful, fully furnished 2 bed, 2 bath unit located in downtown Austin. This stunning unit offers modern and stylish living with easy access to a vibrant neighborhood with an array of dining, shopping, and entertainment options right at your doorstep. Residents","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $3,500.00/MONTH | MLS: 5360374",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 1005,Residential Property,legends_property,311-w-5th-st-unit-1005-austin-tx-78701-2141927,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST Unit: 1005,"Views, Entertainment, and Fun in the heart of downtown Austin with beautiful park and city views with gorgeous sunsets for a great price! Location is ideal with this northwest-facing 2BD | 2BA corner loft condo that overlooks Republic Square Park in the heart of downtown Austin,","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: $1,350,000.00 | MLS: 2141927",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 803,Residential Property,legends_property,311-w-5th-st-unit-803-austin-tx-78701-4601269,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST Unit: 803,"This exceptional luxury loft in the exclusive Plaza Lofts achieves privacy for a discerning clientele. Incredibly rare in Austin's residential highrises, this unit provides a private elevator that delivers you directly into the space. Once you step inside, the sweeping open floor","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: $2,500,000.00 | MLS: 4601269",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 803,Residential Property,legends_property,311-w-5th-st-unit-803-austin-tx-78701-5816720,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST Unit: 803,"This exceptional luxury loft in the exclusive Plaza Lofts achieves privacy for a discerning clientele. Incredibly rare in Austin's residential highrises, this unit provides a private elevator that delivers you directly into the space. Once you step inside, the sweeping open floor","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: $2,500,000.00 | MLS: 5816720",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 803,Residential Property,legends_property,311-w-5th-st-unit-803-austin-tx-78701-1590770,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST Unit: 803,"This exceptional luxury loft in the exclusive Plaza Lofts achieves privacy for a discerning clientele. Incredibly rare in Austin's residential highrises, this unit provides a private elevator that delivers you directly into the space. Once you step inside, the sweeping open floor","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $16,000.00/MONTH | MLS: 1590770",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 1005,Residential Property,legends_property,311-w-5th-st-unit-1005-austin-tx-78701-9689501,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST Unit: 1005,"Views, Entertainment, and Fun in the heart of downtown Austin with beautiful park and city views with gorgeous sunsets for a great price! Location is ideal with this northwest-facing 2BD | 2BA corner loft condo that overlooks Republic Square Park in the heart of downtown Austin,","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: $1,500,000.00 | MLS: 9689501",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
The Independent #4105,Residential Property,legends_property,the-independent-4105,30.267451,-97.750793,https://www.openstreetmap.org/?mlat=30.267451&mlon=-97.750793#map=18/30.267451/-97.750793,"https://www.google.com/maps/search/?api=1&query=30.267451,-97.750793","301 West Ave, #4015",BBQ Grill/Hearth Business Center | Meeting Room | Lounge 24 Hour Concierge Controlled Access Dog Park | Pet Amenities Fitness Center Media Center/Movie Theater Pool &nbsp; Don't miss this highly desired C4-B floor plan in The Independent; one of only three residences with this la,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: For Lease | For Lease,"Listed: N/A / $19,000.00/MONTH",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th St #803,Residential Property,legends_property,311-w-5th-st-803,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 West 5th Street Unit 803,"Privacy is achieved for a discerning clientele with this exceptional luxury loft in the exclusive Plaza Lofts. Incredibly rare in Austin's residential highrises, this unit provides a private elevator that delivers you directly into the space. Once you step inside, the sweeping op","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: $2,800,000.00",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th St #1005,Residential Property,legends_property,311-w-5th-st-1005,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 West 5th Street #1005,"Views, Entertainment and Fun in the heart of downtown Austin with beautiful park and city views with gorgeous sunsets for a great price! &nbsp; Location is ideal with this northwest-facing 2BD | 2BA corner loft condo that overlooks Republic Square Park in the heart of downtown Au","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: $1,500,000.00",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
311 W 5th ST Unit: 806,Residential Property,legends_property,311-w-5th-st-unit-806-austin-tx-78701-9800518,30.267885,-97.7465,https://www.openstreetmap.org/?mlat=30.267885&mlon=-97.746500#map=18/30.267885/-97.746500,"https://www.google.com/maps/search/?api=1&query=30.267885,-97.746500",311 W 5th ST Unit: 806,"Great lease in the Plaza Lofts downtown Austin with city and hill country views. Location is ideal with this north-facing 1BD | 1BA condo in the heart of downtown Austin, Texas, within walking distance to dining, arts, entertainment, Lady Bird Lake, trails, and so much more. The","Resident onboarding, building-level perks, and local engagement",Not listed,,,,Legends listing status: Inactive,"Listed: N/A / $4,000.00/MONTH | MLS: 9800518",No public event listing in source data,Legends Property Export (2026-02-27),2026-02-27T15:25:32Z
