asset_path,inferred_entity,reason,confidence,next_action
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nHLdak2-uL4pISzQBRw-AZ7nHLdbTGcCa0nb5o2rkQ.mp4","az7nhldak2-ul4piszqbrw-az7nhldbtgcca0nb5o2rkq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nJmC2yKZDGRxjArrbig-AZ7nJmC2mgIpVFLYk1FHcA.mp4","az7njmc2ykzdgrxjarrbig-az7njmc2mgipvflyk1fhca","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7sFZBwdCLtaLcR6u9nuQ-AZ7sFZBwJJ3qVqVKovbr2w.mp4","az7sfzbwdcltalcr6u9nuq-az7sfzbwjj3qvqvkovbr2w","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7sG_siMNyjNdnwHCs7cw-AZ7sG_siGFm5ZbuRs7OVlg.mp4","az7sg-simnyjndnwhcs7cw-az7sg-sigfm5zburs7ovlg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ8F0Q_LqFwH6lrTjUCNlw-AZ8F0Q_LWVOzPKbpywakCA.mp4","az8f0q-lqfwh6lrtjucnlw-az8f0q-lwvozpkbpywakca","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ8F2Bj3vbSPlrSvKJrn4Q-AZ8F2Bj3N2tNQ0S3Raq1Zg.mp4","az8f2bj3vbsplrsvkjrn4q-az8f2bj3n2tnq0s3raq1zg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ8a2n4vkO-VVMqTGkHWDA-AZ8a2n4vqJ6YO6stJxLP_A.mp4","az8a2n4vko-vvmqtgkhwda-az8a2n4vqj6yo6stjxlp-a","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/11.mp4","11","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/12.mp4","12","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/14.mp4","14","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/2.mp4","2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/20.mp4","20","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/41.mp4","41","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/5.mp4","5","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/7.mp4","7","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/96.mp4","96","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/97.mp4","97","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/New new video/98.mp4","98","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VID 1111.mp4","vid-1111","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/ai-insight-notws.png","ai-insight-notws","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/ai-insights.png","ai-insights","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/includede.png","includede","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/nearby-intent.png","nearby-intent","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/placed-nearby1.png","placed-nearby1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/reporting.png","reporting","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ANALYTICS/tunelive.png","tunelive","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/around-the-corner-0.png","around-the-corner-0","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/around-the-corner-1.png","around-the-corner-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/around-the-corner-2.png","around-the-corner-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/around-the-corner.png","around-the-corner","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/cf3f10a9-6156-4829-9b01-87ae9c060271.png","cf3f10a9-6156-4829-9b01-87ae9c060271","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/round-the-corner.png","round-the-corner","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/want-to-live-here-2.png","want-to-live-here-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/AROUND CORNER/want-to-live-here.png","want-to-live-here","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/daa-campaign.png","daa-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/dana-campaign.png","dana-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/dana-campaign1.png","dana-campaign1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/featured-campaign-2.png","featured-campaign-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/fine-eyewear-campaign.png","fine-eyewear-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/legends-campaign.png","legends-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/legends-poster.png","legends-poster","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/legends.png","legends","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/lulu-lemon-campoaign.png","lulu-lemon-campoaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/paseo-campaign.png","paseo-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/rainey-is-back.png","rainey-is-back","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/rainy-campaign.png","rainy-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/rivian-campaign.png","rivian-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/waterline-campaign.png","waterline-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/CAMPAIGNS/yeti-campaign.png","yeti-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ELEVATOR/elevator-2-2.png","elevator-2-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ELEVATOR/elevator-2.png","elevator-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ELEVATOR/elevator-qr-code-2.png","elevator-qr-code-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ELEVATOR/elevator-qr.png","elevator-qr","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/ELEVATOR/elevator.png","elevator","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/EVENTS/engagemnt.png","engagemnt","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/EVENTS/event-placement.png","event-placement","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/EVENTS/events-happening-now-2.png","events-happening-now-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/EVENTS/events-happening-now.png","events-happening-now","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/EVENTS/vent-placement.png","vent-placement","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/EVENTS/vents-happenong.png","vents-happenong","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/30-perk-campaign-1.png","30-perk-campaign-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/49-featured-campaign.png","49-featured-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/49-featured-cmapaign.png","49-featured-cmapaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/a47ac4b9-f293-4eca-a78e-c6b45a08285d-2.png","a47ac4b9-f293-4eca-a78e-c6b45a08285d-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/a47ac4b9-f293-4eca-a78e-c6b45a08285d.png","a47ac4b9-f293-4eca-a78e-c6b45a08285d","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/add location.png","add-location","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/ba24513a-215a-43d4-8ca4-07a27585b4aa.png","ba24513a-215a-43d4-8ca4-07a27585b4aa","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/bba90b60-0aa3-4b5e-b5a3-72a1de0a8384.png","bba90b60-0aa3-4b5e-b5a3-72a1de0a8384","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/d5260a83-2412-4f1c-8749-0ec8e3facced-1.png","d5260a83-2412-4f1c-8749-0ec8e3facced-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/d5260a83-2412-4f1c-8749-0ec8e3facced.png","d5260a83-2412-4f1c-8749-0ec8e3facced","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/featured-campaign-49.png","featured-campaign-49","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/featured-campaign-placement.png","featured-campaign-placement","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/VIDEO & IMAGES/FEATURED/featured-campaign.png","featured-campaign","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
